book_title,detail_url,image_url,book_price,inventory_status
"Vampire Knight, Vol. 1 (Vampire Knight #1)",http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,http://books.toscrape.com/media/cache/4b/97/4b972f89c11900ac0e84726d1f07bfcc.jpg,£15.40,In stock
Vampire Girl (Vampire Girl #1),http://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,http://books.toscrape.com/media/cache/ea/55/ea5547a00ad163902faba6929369bc77.jpg,£53.82,In stock
Twenty Love Poems and a Song of Despair,http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,http://books.toscrape.com/media/cache/df/ab/dfab1d94f9190df7c13b63a093a6d16e.jpg,£30.95,In stock
Travels with Charley: In Search of America,http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,http://books.toscrape.com/media/cache/ff/60/ff60e98e3da9c76d6f65b26bd7142d94.jpg,£57.82,In stock
Three Wishes (River of Time: California #1),http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,http://books.toscrape.com/media/cache/c7/21/c721943edf481cad5ab32505e2ad3865.jpg,£44.18,In stock
This One Moment (Pushing Limits #1),http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,http://books.toscrape.com/media/cache/9b/06/9b061431c4fbb98cc18068a523a49988.jpg,£48.71,In stock
The Zombie Room,http://books.toscrape.com/catalogue/the-zombie-room_87/index.html,http://books.toscrape.com/media/cache/1a/2d/1a2d5e478c6b33738ff17e7acfbd8b66.jpg,£19.69,In stock
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,http://books.toscrape.com/media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg,£36.52,In stock
The Tumor,http://books.toscrape.com/catalogue/the-tumor_85/index.html,http://books.toscrape.com/media/cache/db/f4/dbf4f5d4e7c0364b078aa5ce7e196853.jpg,£41.56,In stock
The Story of Hong Gildong,http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,http://books.toscrape.com/media/cache/ab/16/ab16eb035cc58809a73c4699477de9cb.jpg,£43.19,In stock
The Silent Wife,http://books.toscrape.com/catalogue/the-silent-wife_83/index.html,http://books.toscrape.com/media/cache/9b/a3/9ba37429e4a2307fe0b2f4f4162dd636.jpg,£12.34,In stock
The Silent Twin (Detective Jennifer Knight #3),http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,http://books.toscrape.com/media/cache/a0/7b/a07b53e1708f9055145aa1ec3af8608d.jpg,£36.25,In stock
The Selfish Gene,http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,http://books.toscrape.com/media/cache/08/14/0814f26516fb72b7391d0a742b5928a2.jpg,£29.45,In stock
The Secret Healer,http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,http://books.toscrape.com/media/cache/69/d2/69d225899cce0a150c605ead01e02f60.jpg,£34.56,In stock
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,http://books.toscrape.com/media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg,£54.12,In stock
The Republic,http://books.toscrape.com/catalogue/the-republic_78/index.html,http://books.toscrape.com/media/cache/7b/2c/7b2cb77c4608fce189caebaa842e135d.jpg,£33.78,In stock
The Odyssey,http://books.toscrape.com/catalogue/the-odyssey_77/index.html,http://books.toscrape.com/media/cache/0d/e8/0de8211253c4131e0caf9e8528d99443.jpg,£29.64,In stock
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),http://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,http://books.toscrape.com/media/cache/34/2e/342ec55d460f3dd49d77dac2bd4ff489.jpg,£57.70,In stock
The Nicomachean Ethics,http://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,http://books.toscrape.com/media/cache/f0/aa/f0aa9ae0319b1d6e0706e6053020e696.jpg,£36.34,In stock
The Name of the Wind (The Kingkiller Chronicle #1),http://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,http://books.toscrape.com/media/cache/6a/b3/6ab3616e7495ef64b1546a178cf8a9e7.jpg,£50.59,In stock
The Mirror & the Maze (The Wrath and the Dawn #1.5),http://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,http://books.toscrape.com/media/cache/84/a8/84a85a5ecca2bdc17e219241938ebdba.jpg,£29.38,In stock
The Little Prince,http://books.toscrape.com/catalogue/the-little-prince_72/index.html,http://books.toscrape.com/media/cache/c0/78/c078355608dd81c7c5e4f5e1c5f73d23.jpg,£45.42,In stock
The Light of the Fireflies,http://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,http://books.toscrape.com/media/cache/17/8e/178e6e1cee8e5980e31148ea10a7321f.jpg,£54.43,In stock
The Last Girl (The Dominion Trilogy #1),http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,http://books.toscrape.com/media/cache/da/47/da4746e620f8ccd7cf20628d1a5e535a.jpg,£36.26,In stock
The Iliad,http://books.toscrape.com/catalogue/the-iliad_69/index.html,http://books.toscrape.com/media/cache/b4/49/b449e504e387b69322d85e76a57ab60f.jpg,£16.16,In stock
The Hook Up (Game On #1),http://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,http://books.toscrape.com/media/cache/38/f1/38f1543cd2d51c2728678f5ecc128958.jpg,£36.29,In stock
The Haters,http://books.toscrape.com/catalogue/the-haters_67/index.html,http://books.toscrape.com/media/cache/4c/e9/4ce9f937ac784ae0b377bcbf2a38a8b2.jpg,£27.89,In stock
The Girl You Lost,http://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,http://books.toscrape.com/media/cache/90/0d/900dba6987796f4312a6a6737b0ea94d.jpg,£12.29,In stock
The Girl In The Ice (DCI Erika Foster #1),http://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,http://books.toscrape.com/media/cache/d8/f7/d8f77fe7f4bb8610e903741441f84702.jpg,£15.85,In stock
The End of the Jesus Era (An Investigation #1),http://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,http://books.toscrape.com/media/cache/fe/47/fe47782c4f8194a4d93ec1381108be88.jpg,£14.40,In stock
The Edge of Reason (Bridget Jones #2),http://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,http://books.toscrape.com/media/cache/db/34/db341aa83daa76cd9f9bd2c86ccb5dba.jpg,£19.18,In stock
The Complete Maus (Maus #1-2),http://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,http://books.toscrape.com/media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,£10.64,In stock
The Communist Manifesto,http://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,http://books.toscrape.com/media/cache/bb/cd/bbcd1a94ebc9fb56f8d079df4557f8e2.jpg,£14.76,In stock
The Bhagavad Gita,http://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,http://books.toscrape.com/media/cache/4e/69/4e69dacc99de838814d0f65c94e67f6c.jpg,£57.49,In stock
The Bette Davis Club,http://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,http://books.toscrape.com/media/cache/23/08/2308bf77130cf0a917642d82dbf4be05.jpg,£30.66,In stock
The Art of Not Breathing,http://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,http://books.toscrape.com/media/cache/37/26/3726bb1bf30241b6d6f8c8488ad70989.jpg,£40.83,In stock
Taking Shots (Assassins #1),http://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,http://books.toscrape.com/media/cache/ea/92/ea92404bce04a4bc76f3ed9c5344b2bf.jpg,£18.88,In stock
Starlark,http://books.toscrape.com/catalogue/starlark_56/index.html,http://books.toscrape.com/media/cache/b4/9e/b49e66e8f446d9a3dae488955f2aa487.jpg,£25.83,In stock
"Skip Beat!, Vol. 01 (Skip Beat! #1)",http://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,http://books.toscrape.com/media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,£42.12,In stock
Sister Sable (The Mad Queen #1),http://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,http://books.toscrape.com/media/cache/2c/89/2c89c4c5528ab4b9101701437953df75.jpg,£13.33,In stock
Shatter Me (Shatter Me #1),http://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,http://books.toscrape.com/media/cache/f0/31/f031254cafbdff0092c76c8dcba24139.jpg,£42.40,In stock
Shameless,http://books.toscrape.com/catalogue/shameless_52/index.html,http://books.toscrape.com/media/cache/a2/19/a2198abf12e3287f84997b35f4e1050e.jpg,£58.35,In stock
Shadow Rites (Jane Yellowrock #10),http://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,http://books.toscrape.com/media/cache/7a/0d/7a0d52ec06a57c117c0b99c7980756e7.jpg,£21.72,In stock
Settling the Score (The Summer Games #1),http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,http://books.toscrape.com/media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg,£44.91,In stock
Sense and Sensibility,http://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,http://books.toscrape.com/media/cache/7d/53/7d53e2264b9647ee307259be9f73585d.jpg,£37.46,In stock
"Saga, Volume 1 (Saga (Collected Editions) #1)",http://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,http://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,£28.48,In stock
"Rhythm, Chord & Malykhin",http://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,http://books.toscrape.com/media/cache/43/85/4385ee0304bc3546f2b6eaa75c46d4f8.jpg,£28.34,In stock
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",http://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,http://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,£46.96,In stock
Paradise Lost (Paradise #1),http://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,http://books.toscrape.com/media/cache/66/f9/66f9edebe41032584e08dcf2fc27b8b4.jpg,£24.96,In stock
"Paper Girls, Vol. 1 (Paper Girls #1-5)",http://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,http://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,£21.71,In stock
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",http://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,http://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,£29.87,In stock
Origins (Alphas 0.5),http://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,http://books.toscrape.com/media/cache/12/9b/129b70d7b45d78a26459e7445e0e13e2.jpg,£28.99,In stock
One Second (Seven #7),http://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,http://books.toscrape.com/media/cache/3f/f3/3ff3f7a0f3c949bb7adbe5f7fe80b9ab.jpg,£52.94,In stock
On the Road (Duluoz Legend),http://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,http://books.toscrape.com/media/cache/b8/3e/b83e5f1b9c1dcfe0ef05cff4b080e0fa.jpg,£32.36,In stock
Old Records Never Die: One Man's Quest for His Vinyl and His Past,http://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,http://books.toscrape.com/media/cache/7e/94/7e947f3dd04f178175b85123829467a9.jpg,£55.66,In stock
Off Sides (Off #1),http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,http://books.toscrape.com/media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg,£39.45,In stock
Of Mice and Men,http://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,http://books.toscrape.com/media/cache/0f/ca/0fca4597765ffacdb7bd529fc5eb88fa.jpg,£47.11,In stock
Myriad (Prentor #1),http://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,http://books.toscrape.com/media/cache/6b/fa/6bfae8a489ff53f50467705c1e6fff19.jpg,£58.75,In stock
My Perfect Mistake (Over the Top #1),http://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,http://books.toscrape.com/media/cache/0d/03/0d03eb55ed070a53b6c4b6eedd48b458.jpg,£38.92,In stock
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",http://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,http://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,£39.39,In stock
Meditations,http://books.toscrape.com/catalogue/meditations_33/index.html,http://books.toscrape.com/media/cache/df/c9/dfc9ed72e963572d23233b3a8cb01676.jpg,£25.89,In stock
Matilda,http://books.toscrape.com/catalogue/matilda_32/index.html,http://books.toscrape.com/media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,£28.34,In stock
Lost Among the Living,http://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,http://books.toscrape.com/media/cache/5a/40/5a40d914bc3491e5909f1167f9cb34f2.jpg,£27.70,In stock
Lord of the Flies,http://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,http://books.toscrape.com/media/cache/33/73/3373a168b588e3fb19c558a21da71ac9.jpg,£24.89,In stock
Listen to Me (Fusion #1),http://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,http://books.toscrape.com/media/cache/00/dd/00dd43f59d255cbc16e9d9c9ed20a997.jpg,£58.99,In stock
Kitchens of the Great Midwest,http://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,http://books.toscrape.com/media/cache/5e/37/5e379c1cc7003127bc74257a1b721540.jpg,£57.20,In stock
Jane Eyre,http://books.toscrape.com/catalogue/jane-eyre_27/index.html,http://books.toscrape.com/media/cache/0b/9b/0b9bd2c1de5ec402b2c797b53e5257f6.jpg,£38.43,In stock
Imperfect Harmony,http://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,http://books.toscrape.com/media/cache/fb/29/fb299a516730a2f2602b10f945f7a8e5.jpg,£34.74,In stock
Icing (Aces Hockey #2),http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,http://books.toscrape.com/media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg,£40.44,In stock
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",http://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,http://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,£45.24,In stock
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,http://books.toscrape.com/media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg,£34.96,In stock
"Giant Days, Vol. 1 (Giant Days #1-4)",http://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,http://books.toscrape.com/media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,£56.76,In stock
"Fruits Basket, Vol. 1 (Fruits Basket #1)",http://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,http://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,£40.28,In stock
Frankenstein,http://books.toscrape.com/catalogue/frankenstein_20/index.html,http://books.toscrape.com/media/cache/00/25/0025515e987a1ebd648773f9ac70bfe6.jpg,£38.00,In stock
Forever Rockers (The Rocker #12),http://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,http://books.toscrape.com/media/cache/7f/b0/7fb03a053c270000667a50dd8d594843.jpg,£28.80,In stock
Fighting Fate (Fighting #6),http://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,http://books.toscrape.com/media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg,£39.24,In stock
Emma,http://books.toscrape.com/catalogue/emma_17/index.html,http://books.toscrape.com/media/cache/09/63/09638baaef52f03827c215029c632a13.jpg,£32.93,In stock
"Eat, Pray, Love",http://books.toscrape.com/catalogue/eat-pray-love_16/index.html,http://books.toscrape.com/media/cache/21/95/2195c296e82620593a143356aeaa7745.jpg,£51.32,In stock
Deep Under (Walker Security #1),http://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,http://books.toscrape.com/media/cache/74/e4/74e4ec43c40926c7b57fc0fe0f397183.jpg,£47.09,In stock
Choosing Our Religion: The Spiritual Lives of America's Nones,http://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,http://books.toscrape.com/media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg,£28.42,In stock
Charlie and the Chocolate Factory (Charlie Bucket #1),http://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,http://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,£22.85,In stock
Charity's Cross (Charles Towne Belles #4),http://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,http://books.toscrape.com/media/cache/39/e0/39e008f84bbd24b49a7532c2024b855e.jpg,£41.24,In stock
Bright Lines,http://books.toscrape.com/catalogue/bright-lines_11/index.html,http://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg,£39.07,In stock
Bridget Jones's Diary (Bridget Jones #1),http://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,http://books.toscrape.com/media/cache/0c/32/0c329cbd2adf4e0dc825f892106673b2.jpg,£29.82,In stock
Bounty (Colorado Mountain #7),http://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,http://books.toscrape.com/media/cache/80/ff/80ff924ed78cd7c5172410d0d92f8dfe.jpg,£37.26,In stock
Blood Defense (Samantha Brinkman #1),http://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,http://books.toscrape.com/media/cache/cb/f6/cbf6d4b61953f29d7eedd2c9e01a9d74.jpg,£20.30,In stock
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",http://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,http://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg,£34.65,In stock
